2.0000000000000	11670765627204.
2.1523809523810	12009523640249.
2.3047619047619	12007542297086.
2.4571428571429	12005569697386.
2.6095238095238	12003648826211.
2.7619047619048	12001682163648.
2.9142857142857	11999711660770.
3.0666666666667	11997742559402.
3.2190476190476	11995781146466.
3.3714285714286	11993847336222.
3.5238095238095	11991881404277.
3.6761904761905	11989916877551.
3.8285714285714	11987936985478.
3.9809523809524	11986562217645.
4.1333333333333	11987740810327.
4.2857142857143	11988917692829.
4.4380952380952	11990079264694.
4.5904761904762	11991240157407.
4.7428571428571	11992401420809.
4.8952380952381	11993278214608.
5.0476190476190	11993612909168.
5.2000000000000	11993821332099.
5.3523809523810	11993826613688.
5.5047619047619	11993829800226.
5.6571428571429	11993831940290.
5.8095238095238	11993836179607.
5.9619047619048	11993841469600.
6.1142857142857	11993844664543.
6.2666666666667	11993847861587.
6.4190476190476	11993852109308.
6.5714285714286	11993856359130.
6.7238095238095	11993860611053.
6.8761904761905	11993863816502.
7.0285714285714	11993900555255.
7.1809523809524	11994001212693.
7.3333333333333	11994100821730.
7.4857142857143	11994133324653.
7.6380952380952	11994129128951.
7.7904761904762	11994122836106.
7.9428571428571	11994116543269.
8.0952380952381	11994112347592.
8.2476190476190	11994106054771.
8.4000000000000	11994100810534.
8.5523809523810	11994095566305.
8.7047619047619	11994089273508.
8.8571428571429	11994082980719.
9.0095238095238	11994078785090.
9.1619047619048	11994072492318.
9.3142857142857	11994067248129.
9.4666666666667	11994060955373.
9.6190476190476	11994055711201.
9.7714285714286	11994050467036.
9.9238095238095	11994044174304.
10.076190476190	11994083014965.
10.228571428571	11994141803373.
10.380952380952	11994408187639.
10.533333333333	11994682966132.
10.685714285714	11994854924578.
10.838095238095	11995018490184.
10.990476190476	11995179959589.
11.142857142857	11995341429946.
11.295238095238	11995502901253.
11.447619047619	11995665422088.
11.600000000000	11995827943874.
11.752380952381	11995989418034.
11.904761904762	11996152990298.
12.057142857143	11996515799097.
12.209523809524	11997154392359.
12.361904761905	11997792986053.
12.514285714286	11998431580178.
12.666666666667	11999071223312.
12.819047619048	11999710866877.
12.971428571429	12000349462297.
13.123809523810	12000987009574.
13.276190476190	12001625605857.
13.428571428571	12002265251148.
13.580952380952	12002903848294.
13.733333333333	12003542445872.
13.885714285714	12004182092456.
14.038095238095	12004820690896.
14.190476190476	12005459289767.
14.342857142857	12006097889069.
14.495238095238	12006737537377.
14.647619047619	12007376137541.
14.800000000000	12008014738135.
14.952380952381	12008654387736.
15.104761904762	12009292989191.
15.257142857143	12008588454329.
15.409523809524	12006181214939.
15.561904761905	12003773023666.
15.714285714286	12002674479252.
15.866666666667	12003063784552.
16.019047619048	12003456277018.
16.171428571429	12003845675478.
16.323809523810	12004234080787.
16.476190476190	12004622530569.
16.628571428571	12005009977860.
16.780952380952	12005398532001.
16.933333333333	12006293926118.
17.085714285714	12005095690036.
17.238095238095	12003892698392.
17.390476190476	12002685048139.
17.542857142857	12001519899545.
17.695238095238	12000412869675.
17.847619047619	11999263357430.
18.000000000000	12097256102202.
